OBJECT_ID,SEMIMAJOR_AXIS,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,PERIOD,VELOCITY_PERIGEE,VELOCITY_APOGEE,RCS_SIZE,OBJECT_TYPE
1999-025DP,7271.569,0.0412713,99.0579,352.7605,1.2189,176.1497,14.00104989,6170.965797479919,7.715941805512602,7.104291510267063,SMALL,DEBRIS
1999-025DT,6908.908,0.0104301,98.7412,176.9682,325.3262,34.1194,15.11780306,5715.1161221702005,7.675278060720168,7.516822928195676,SMALL,DEBRIS
1999-025DV,7208.032,0.002625,98.5868,321.1287,348.089,131.8408,14.1865806,6090.262511883942,7.455908803766885,7.416867765273156,SMALL,DEBRIS
1999-025DW,7261.439,0.0063457,98.9132,7.2045,43.8127,75.1662,14.03035839,6158.075053990121,7.456130893404982,7.36209885290383,SMALL,DEBRIS
1999-025EA,7094.138,0.0203603,98.9231,306.2501,164.3485,196.413,14.52958798,5946.486584404853,7.650021318720284,7.344723809486454,SMALL,DEBRIS
1999-025EB,7069.871,0.0153102,99.0905,95.1501,229.9187,128.8504,14.60446134,5916.000459623936,7.624525369380092,7.394579864429422,SMALL,DEBRIS
1999-025EC,6905.112,0.0087843,98.2826,64.6178,146.0965,214.5922,15.13026979,5710.407097770595,7.664760627257364,7.531274099407916,SMALL,DEBRIS
1999-025ED,7131.261,0.0172033,99.0984,325.0992,166.557,318.7509,14.41628329,5993.2229592028225,7.6060259167981625,7.348754345511567,SMALL,DEBRIS
1999-025EE,7121.765,0.0179126,98.1116,69.2569,129.9656,244.9881,14.44512649,5981.256035370308,7.61649724814551,7.348436378072517,SMALL,DEBRIS
1999-025EJ,7025.051,0.0092531,98.9967,61.0349,265.0635,94.0002,14.74444849,5859.83260469853,7.6026119665421055,7.463206442223951,SMALL,DEBRIS
1999-025EK,7136.732,0.0219479,98.8377,183.491,136.8425,238.7376,14.39970845,6000.121481626247,7.639282950569559,7.31115229288964,SMALL,DEBRIS
1999-025EL,7127.86,0.0142968,98.7167,336.1176,36.7917,23.0712,14.42660159,5988.936442238023,7.585754260491459,7.371907560962494,SMALL,DEBRIS
1999-025EM,7188.016,0.0202623,98.9299,78.5215,308.224,228.9494,14.24587639,6064.912935833778,7.599155690754779,7.297318854574946,SMALL,DEBRIS
1999-025EN,7183.751,0.0182302,99.0886,135.234,198.4827,160.9671,14.25856762,6059.514693384047,7.585975723751472,7.31433998825839,SMALL,DEBRIS
1999-025EP,7196.851,0.0083006,98.5743,328.775,188.7376,347.4133,14.21965362,6076.097372616591,7.504169623905622,7.380616964351137,SMALL,DEBRIS
1999-025EQ,7210.827,0.008522,98.8638,344.8355,296.3219,239.9598,14.17833121,6093.806014283397,7.498553021282691,7.371827637310162,SMALL,DEBRIS
1999-025ER,7266.674,0.0083634,98.8884,317.134,264.1775,218.6647,14.01519803,6164.736296630123,7.4684986147022325,7.344610656622437,SMALL,DEBRIS
1999-025ES,7239.377,0.0136005,98.2798,257.6866,313.7901,162.6692,14.09454105,6130.032875387595,7.521859979555347,7.320003219121739,SMALL,DEBRIS
1999-025ET,7278.127,0.0091998,99.0728,23.9241,240.2228,296.2484,13.98213047,6179.315819243675,7.468865536797714,7.332694148009426,SMALL,DEBRIS
1999-025EU,7297.149,0.0113205,98.1263,31.9566,196.9087,338.7285,13.92749175,6203.557794245327,7.474960303614579,7.307614169294018,SMALL,DEBRIS
1999-025EV,7335.003,0.0144407,99.6337,289.3198,220.997,258.8074,13.81981871,6251.890984465744,7.478951552751581,7.266023787357666,SMALL,DEBRIS
1999-025EW,7293.735,0.0156871,99.2977,263.5746,293.4266,243.8359,13.93727158,6199.204737029311,7.509434762369841,7.277471091548833,SMALL,DEBRIS
1999-025EX,7315.267,0.0172852,98.4414,185.7786,60.3772,301.4482,13.87578212,6226.676035469488,7.510371061838398,7.255146143834893,SMALL,DEBRIS
1999-025EY,7336.042,0.0149454,98.9616,165.3885,133.9023,242.4682,13.81688182,6253.21987446803,7.482197471419866,7.261841905318756,SMALL,DEBRIS
1999-025EZ,7308.302,0.0210955,98.1923,37.4761,300.4867,176.4581,13.89562267,6217.785417168356,7.542644558240336,7.230987405156499,SMALL,DEBRIS
1999-025FA,7261.935,0.041775,98.763,35.7861,313.9579,52.2782,14.02892044,6158.706250386291,7.724954896759948,7.1054161464306596,SMALL,DEBRIS
1999-025FB,7359.119,0.0206915,98.4565,92.9037,42.9752,318.7357,13.75194201,6282.749006443781,7.513520418222201,7.208891629340067,SMALL,DEBRIS
1999-025FC,7372.782,0.0211736,99.1463,82.725,60.0946,315.8496,13.7137338,6300.253545828635,7.510177230203813,7.198736572902364,SMALL,DEBRIS
1999-025FD,7398.124,0.032059,98.35,314.6619,271.06,85.3838,13.64332925,6332.765149679283,7.579418924453346,7.108537722314612,SMALL,DEBRIS
1999-025FE,7388.958,0.0246737,98.6224,107.5446,30.658,30.0088,13.66872373,6320.999802664093,7.528268787493734,7.1657138676553815,SMALL,DEBRIS
1999-025FK,7064.633,0.0162627,98.9194,47.973,125.6801,249.0845,14.62070482,5909.427832905254,7.634620678851303,7.3902753029677735,SMALL,DEBRIS
1999-025FL,7087.992,0.0220809,98.0051,324.1884,239.9878,245.9761,14.54848901,5938.761059008423,7.666522364265166,7.335269302647241,SMALL,DEBRIS
1999-025FN,7082.291,0.0265791,98.1618,358.9135,71.7364,52.0573,14.56606189,5931.596381539197,7.704206588116482,7.30526825530568,SMALL,DEBRIS
1999-025FP,7162.206,0.0093696,98.9644,171.3106,99.0428,76.063,14.32295095,6032.276470233951,7.530342391566385,7.390539694770245,SMALL,DEBRIS
1999-025FQ,7176.139,0.0120636,98.3424,313.4825,306.4673,230.3418,14.28125929,6049.886655338501,7.54332607792653,7.363496137449123,SMALL,DEBRIS
1999-025FR,7164.739,0.0068713,98.9893,179.9629,199.9251,276.7121,14.31535826,6035.475915501118,7.510224789987983,7.407719121985638,SMALL,DEBRIS
1999-025FS,7169.247,0.0263322,98.4865,340.2586,105.2936,257.7514,14.30185753,6041.173310443403,7.6554493949669595,7.26262371034331,SMALL,DEBRIS
1999-025FT,7285.849,0.0093871,99.4498,97.1578,309.6012,62.209,13.95990798,6189.15254482931,7.466305105523696,7.327434789752746,SMALL,DEBRIS
1999-025FU,7247.953,0.0140522,98.3749,268.007,10.9615,54.9977,14.06953299,6140.928775774525,7.5208057399727615,7.312367029580446,SMALL,DEBRIS
1999-025FV,7188.829,0.0083655,98.584,23.0732,130.6498,285.3407,14.24345966,6065.941987580285,7.508841622886713,7.384253436170173,SMALL,DEBRIS
1999-025FW,7207.501,0.0063502,98.4331,50.6161,59.5196,61.3471,14.18814816,6089.589636763421,7.484011497723774,7.389561335518122,SMALL,DEBRIS
1999-025FX,7202.215,0.0048201,98.6206,331.7223,261.8331,221.9035,14.20376961,6082.892244265288,7.4753096293021475,7.403591836347568,SMALL,DEBRIS
1999-025FY,7158.863,0.01224,96.9938,344.0707,272.3282,86.3897,14.3329868,6028.052715432627,7.553755232374634,7.371075306577856,SMALL,DEBRIS
1999-025GA,7319.945,0.0249809,98.1944,25.0667,325.3456,96.9911,13.86248402,6232.649204525466,7.565999825598998,7.1972017630335285,SMALL,DEBRIS
